datetime	open	high	low	close	volume
10.01.2007 00:00	48.45	48.75	48.2	48.3	7500
11.01.2007 00:00	47.55	47.55	47.55	47.55	1200
12.01.2007 00:00	47.85	48.55	47.45	48.55	4700
15.01.2007 00:00	48.95	49.35	48.05	48.7	1700
16.01.2007 00:00	49.45	50.2	47.95	49.95	7500
17.01.2007 00:00	49.05	52.650000000000006	49.0	51.2	18600
18.01.2007 00:00	52.45	52.45	50.2	51.35	5400
19.01.2007 00:00	51.45	52.45	50.75	50.95	16600
22.01.2007 00:00	51.95	51.95	51.45	51.7	6000
23.01.2007 00:00	51.45	52.85	51.45	52.25	11000
24.01.2007 00:00	52.25	52.25	51.95	52.150000000000006	7100
25.01.2007 00:00	52.150000000000006	52.150000000000006	51.95	52.0	7200
26.01.2007 00:00	51.95	51.95	51.45	51.5	1200
29.01.2007 00:00	51.7	52.25	51.7	51.900000000000006	11200
30.01.2007 00:00	51.45	51.45	51.45	51.45	1500
31.01.2007 00:00	52.25	52.25	51.650000000000006	51.650000000000006	1500
01.02.2007 00:00	52.05	52.150000000000006	51.75	51.75	8400
02.02.2007 00:00	50.5	51.35	50.45	50.95	41900
05.02.2007 00:00	51.0	51.25	50.95	50.95	600
06.02.2007 00:00	51.45	52.25	50.95	52.25	15100
07.02.2007 00:00	52.35	53.95	50.45	52.7	571100
08.02.2007 00:00	52.75	52.75	50.95	52.45	15700
09.02.2007 00:00	50.75	55.95	50.75	53.7	289600
12.02.2007 00:00	52.95	55.45	52.95	54.85	45100
13.02.2007 00:00	52.95	57.95	52.95	56.75	29900
14.02.2007 00:00	57.95	61.900000000000006	57.95	59.45	204800
15.02.2007 00:00	59.95	61.150000000000006	58.45	60.900000000000006	228700
16.02.2007 00:00	61.35	62.95	59.150000000000006	61.95	80800
19.02.2007 00:00	60.95	60.95	59.75	60.75	20900
20.02.2007 00:00	60.95	60.95	56.25	59.150000000000006	78200
21.02.2007 00:00	57.45	58.45	56.95	58.05	102600
22.02.2007 00:00	57.25	58.650000000000006	56.05	58.3	58900
26.02.2007 00:00	58.650000000000006	59.900000000000006	57.45	58.85	57300
27.02.2007 00:00	58.7	58.7	57.45	58.45	62800
28.02.2007 00:00	53.95	57.55	53.95	56.85	25300
01.03.2007 00:00	57.85	57.85	56.05	56.95	41300
02.03.2007 00:00	56.5	57.35	54.95	56.45	37800
05.03.2007 00:00	49.95	55.8	49.95	53.5	158200
06.03.2007 00:00	54.400000000000006	58.75	54.0	55.150000000000006	144500
07.03.2007 00:00	55.45	56.95	53.2	53.95	154100
09.03.2007 00:00	56.25	56.35	53.45	54.05	34100
12.03.2007 00:00	53.45	54.45	53.45	53.95	34300
13.03.2007 00:00	54.5	54.95	53.95	54.05	14700
14.03.2007 00:00	53.05	53.45	50.95	53.400000000000006	50300
15.03.2007 00:00	52.0	54.25	52.0	52.650000000000006	18600
16.03.2007 00:00	53.0	54.35	53.0	54.2	24900
19.03.2007 00:00	54.25	54.95	53.650000000000006	54.95	61900
20.03.2007 00:00	55.55	56.95	54.95	56.6	71000
21.03.2007 00:00	56.95	57.150000000000006	55.95	56.900000000000006	46000
22.03.2007 00:00	58.45	58.95	56.95	58.35	129500
23.03.2007 00:00	58.400000000000006	58.400000000000006	57.55	57.650000000000006	42400
26.03.2007 00:00	56.95	58.95	56.95	58.1	68000
27.03.2007 00:00	58.45	58.45	57.95	57.95	9300
28.03.2007 00:00	57.45	58.85	57.45	58.1	18600
29.03.2007 00:00	57.5	59.1	57.5	58.45	52100
30.03.2007 00:00	58.75	58.75	57.95	58.55	74400
02.04.2007 00:00	55.650000000000006	58.85	55.650000000000006	58.85	20000
03.04.2007 00:00	58.25	59.150000000000006	58.25	59.0	115700
04.04.2007 00:00	59.05	60.85	58.7	60.5	604500
05.04.2007 00:00	60.95	62.95	58.95	60.55	158700
06.04.2007 00:00	59.95	60.35	59.45	60.25	60000
09.04.2007 00:00	60.95	60.95	59.5	60.900000000000006	11400
10.04.2007 00:00	60.900000000000006	60.95	60.75	60.900000000000006	3900
11.04.2007 00:00	61.95	62.900000000000006	61.95	62.6	15400
12.04.2007 00:00	61.95	62.400000000000006	60.95	62.1	13900
13.04.2007 00:00	62.95	62.95	61.75	61.95	22500
16.04.2007 00:00	62.95	63.45	62.900000000000006	63.3	371500
17.04.2007 00:00	62.0	62.95	60.95	62.35	188900
18.04.2007 00:00	62.05	62.95	62.05	62.5	72400
19.04.2007 00:00	62.3	62.3	62.05	62.25	200000
20.04.2007 00:00	63.95	64.95	62.55	63.6	19400
23.04.2007 00:00	62.85	63.95	62.85	63.45	202200
24.04.2007 00:00	63.7	63.95	62.45	63.85	62500
25.04.2007 00:00	62.45	63.95	62.45	63.35	800
26.04.2007 00:00	63.45	64.75	62.45	62.650000000000006	113300
27.04.2007 00:00	62.35	63.45	60.95	61.5	39800
28.04.2007 00:00	61.95	62.35	61.45	61.45	18800
02.05.2007 00:00	61.95	61.95	61.05	61.45	11500
03.05.2007 00:00	61.900000000000006	62.45	61.75	62.05	30000
04.05.2007 00:00	61.95	62.3	61.95	62.25	89200
07.05.2007 00:00	61.95	62.45	61.95	62.150000000000006	6400
08.05.2007 00:00	62.400000000000006	62.400000000000006	61.95	62.25	10200
10.05.2007 00:00	61.5	61.95	61.5	61.6	2500
11.05.2007 00:00	61.95	63.45	59.6	60.05	189800
14.05.2007 00:00	59.95	61.85	59.85	60.0	2000
15.05.2007 00:00	57.6	59.95	57.6	58.45	51500
16.05.2007 00:00	59.35	59.95	58.400000000000006	59.7	16600
17.05.2007 00:00	61.85	61.85	57.25	57.45	212700
18.05.2007 00:00	56.95	56.95	56.5	56.95	7500
21.05.2007 00:00	56.95	58.75	56.95	58.75	8400
22.05.2007 00:00	58.900000000000006	58.900000000000006	57.150000000000006	58.75	20100
23.05.2007 00:00	58.85	58.85	57.7	57.7	8700
24.05.2007 00:00	55.95	57.95	55.95	56.95	200
25.05.2007 00:00	57.45	58.45	56.95	57.95	67700
28.05.2007 00:00	58.2	59.900000000000006	58.2	58.55	143200
29.05.2007 00:00	58.25	58.25	57.95	58.2	40000
30.05.2007 00:00	59.95	61.85	55.95	56.55	18200
31.05.2007 00:00	57.900000000000006	59.45	57.7	58.75	97500
01.06.2007 00:00	59.0	59.85	55.95	57.650000000000006	31700
04.06.2007 00:00	57.85	57.85	56.5	56.650000000000006	600
05.06.2007 00:00	56.6	57.95	56.6	57.95	36400
06.06.2007 00:00	57.75	57.95	56.150000000000006	57.5	9700
07.06.2007 00:00	56.95	57.45	56.150000000000006	56.95	95200
08.06.2007 00:00	56.75	58.85	56.75	56.95	138300
09.06.2007 00:00	57.45	57.45	57.45	57.45	17100
13.06.2007 00:00	55.95	59.95	55.95	59.45	61700
14.06.2007 00:00	59.45	61.95	58.95	61.75	96400
15.06.2007 00:00	60.95	64.75	59.95	63.900000000000006	55900
18.06.2007 00:00	64.95	69.9	64.95	67.65	128900
19.06.2007 00:00	66.95	74.95	66.5	68.0	32700
20.06.2007 00:00	67.95	68.95	67.05	68.05	40300
21.06.2007 00:00	68.65	68.95	67.15	67.5	9400
22.06.2007 00:00	68.9	68.9	62.95	66.4	8600
25.06.2007 00:00	63.05	68.7	63.05	67.5	10900
26.06.2007 00:00	67.0	67.65	63.95	66.05	12500
