datetime	open	high	low	close	volume
09.11.2020 00:00	489.9	489.9	463.4	466.4	80940
10.11.2020 00:00	472.9	472.9	450.3	453.9	44870
11.11.2020 00:00	454.0	478.4	451.9	478.4	37140
12.11.2020 00:00	484.9	487.9	471.9	480.4	45530
13.11.2020 00:00	487.9	489.0	482.1	486.0	19310
16.11.2020 00:00	490.2000000000001	490.9	474.9	474.9	28750
17.11.2020 00:00	474.9	483.9	470.9	472.2000000000001	14520
18.11.2020 00:00	474.6	476.8	469.9	471.6	18020
19.11.2020 00:00	474.3	474.8	470.9	471.8	8000
20.11.2020 00:00	486.9	486.9	469.2000000000001	473.9	4530
23.11.2020 00:00	469.9	479.9	469.9	470.4	5480
24.11.2020 00:00	470.5	472.3	469.9	470.0	5370
25.11.2020 00:00	469.9	471.0	468.8	469.7000000000001	9560
26.11.2020 00:00	469.9	469.9	464.4	464.8	10940
27.11.2020 00:00	465.1	473.9	464.7000000000001	470.0	8120
30.11.2020 00:00	470.6	473.8	466.4	469.1	6270
01.12.2020 00:00	464.0	472.3	463.9	469.9	6970
02.12.2020 00:00	468.0	470.0	466.9	467.1	3060
03.12.2020 00:00	464.7000000000001	467.9	455.3	456.0	15050
04.12.2020 00:00	471.7000000000001	471.9	456.5	457.9	13200
07.12.2020 00:00	469.6	469.6	456.3	457.8	11250
08.12.2020 00:00	465.6	465.6	454.9	455.0	6130
09.12.2020 00:00	462.6	462.6	455.4	456.0	5760
10.12.2020 00:00	454.1	458.7000000000001	451.9	455.0	9160
11.12.2020 00:00	458.2000000000001	458.2000000000001	449.8	455.5	9950
14.12.2020 00:00	455.6	460.9	450.5	457.9	27050
15.12.2020 00:00	462.0	467.1	458.7000000000001	466.1	5930
16.12.2020 00:00	468.7000000000001	468.7000000000001	454.9	455.9	10920
17.12.2020 00:00	455.9	458.2000000000001	446.9	450.2000000000001	26940
18.12.2020 00:00	449.5	451.6	449.2000000000001	451.6	3620
21.12.2020 00:00	449.9	451.5	448.0	451.1	4620
22.12.2020 00:00	449.2000000000001	452.4	446.5	451.4	10100
23.12.2020 00:00	455.6	455.6	450.6	450.9	2400
24.12.2020 00:00	451.7000000000001	452.1	446.9	450.5	8030
25.12.2020 00:00	449.9	453.8	447.5	452.9	2710
28.12.2020 00:00	452.9	452.9	449.0	451.5	4850
29.12.2020 00:00	457.7000000000001	461.9	447.3	452.3	13680
30.12.2020 00:00	451.5	460.3	451.5	457.4	6930
04.01.2021 00:00	453.9	459.9	450.3	459.9	14560
05.01.2021 00:00	461.6	468.9	452.8	462.2000000000001	11250
06.01.2021 00:00	454.1	468.6	454.1	463.0	24920
08.01.2021 00:00	462.7000000000001	468.0	462.7000000000001	465.4	4210
11.01.2021 00:00	465.4	471.8	464.8	471.8	12550
12.01.2021 00:00	460.2000000000001	474.8	455.0	467.5	11060
13.01.2021 00:00	474.9	474.9	464.0	465.4	4490
14.01.2021 00:00	465.2000000000001	472.6	462.2000000000001	463.6	6360
15.01.2021 00:00	464.7000000000001	466.8	460.6	463.8	6560
18.01.2021 00:00	461.2000000000001	468.0	461.0	465.0	5800
19.01.2021 00:00	470.5	493.9	459.6	490.8	112200
20.01.2021 00:00	489.9	548.9	481.0	501.9	312510
21.01.2021 00:00	489.9	509.9	481.0	489.9	40200
22.01.2021 00:00	490.1	502.2000000000001	486.0	491.1	25290
25.01.2021 00:00	498.9	499.9	488.2000000000001	499.2000000000001	14230
26.01.2021 00:00	500.9	500.9	487.9	491.0	14070
27.01.2021 00:00	489.1	491.1	471.8	487.6	9220
28.01.2021 00:00	489.8	492.9	483.2000000000001	484.9	7160
29.01.2021 00:00	493.6	509.9	471.1	471.5	18150
01.02.2021 00:00	478.8	483.4	456.2000000000001	463.9	88400
02.02.2021 00:00	463.9	472.8	460.2000000000001	471.5	32130
03.02.2021 00:00	478.9	478.9	467.1	468.3	12350
04.02.2021 00:00	467.1	469.0	465.0	466.4	6230
05.02.2021 00:00	478.8	478.8	457.4	462.9	9480
08.02.2021 00:00	469.8	488.7000000000001	462.9	486.0	51140
09.02.2021 00:00	490.0	499.9	483.1	499.4	69490
10.02.2021 00:00	499.9	499.9	491.0	495.3	26600
11.02.2021 00:00	496.9	497.9	482.0	496.5	42250
12.02.2021 00:00	494.9	499.3	489.8	492.8	26700
15.02.2021 00:00	491.1	498.0	483.9	492.1	3430
16.02.2021 00:00	493.6	499.0	490.0	495.0	6600
17.02.2021 00:00	495.1	504.9	470.0	501.9	27290
18.02.2021 00:00	502.0	516.9	492.9	506.9	30480
19.02.2021 00:00	500.1	514.9	500.1	509.9	57790
20.02.2021 00:00	514.9	558.9	502.9	537.0	263720
22.02.2021 00:00	548.4	569.9	540.0	543.9	86200
24.02.2021 00:00	543.2	554.8000000000001	511.1	518.4	59110
25.02.2021 00:00	518.4	543.5	509.9	509.9	26960
26.02.2021 00:00	527.9	527.9	494.9	501.9	48770
01.03.2021 00:00	509.9	522.7	504.2000000000001	506.9	58650
02.03.2021 00:00	510.0	516.9	501.4	512.0	46100
03.03.2021 00:00	517.9	518.0	508.5	513.0	10270
04.03.2021 00:00	514.9	522.9	510.8	522.9	15260
05.03.2021 00:00	522.8000000000001	528.4	510.8	527.9	31340
09.03.2021 00:00	506.9	524.9	506.9	516.5	7790
10.03.2021 00:00	510.2000000000001	522.9	510.1	520.3000000000001	10740
11.03.2021 00:00	521.7	521.7	513.0	513.7	9540
12.03.2021 00:00	523.0	523.0	511.1	513.4	7540
15.03.2021 00:00	519.9	519.9	507.3	508.6	13590
