datetime	open	high	low	close	volume
19.06.2025 00:00	1704.0	1758.0	1704.0	1712.0	6
20.06.2025 00:00	1700.0	1700.0	1676.0	1694.0	15
23.06.2025 00:00	1652.0	1652.0	1600.0	1630.0	50
24.06.2025 00:00	1616.0	1620.0	1554.0	1620.0	20
25.06.2025 00:00	1644.0	1766.0	1626.0	1626.0	102
26.06.2025 00:00	1730.0	1752.0	1730.0	1742.0	11
27.06.2025 00:00	1726.0	1726.0	1706.0	1706.0	8
30.06.2025 00:00	1734.0	1752.0	1706.0	1706.0	63
01.07.2025 00:00	1720.0	1720.0	1720.0	1720.0	5
02.07.2025 00:00	1692.0	1734.0	1600.0	1660.0	29
03.07.2025 00:00	1692.0	1750.0	1660.0	1750.0	75
04.07.2025 00:00	1704.0	1750.0	1704.0	1748.0	209
07.07.2025 00:00	1740.0	1754.0	1680.0	1754.0	119
08.07.2025 00:00	1718.0	1754.0	1660.0	1704.0	1064
09.07.2025 00:00	1662.0	1748.0	1660.0	1748.0	939
10.07.2025 00:00	1706.0	1780.0	1660.0	1694.0	906
11.07.2025 00:00	1720.0	1756.0	1604.0	1652.0	910
14.07.2025 00:00	1604.0	1652.0	1600.0	1652.0	48
15.07.2025 00:00	1660.0	1686.0	1660.0	1662.0	29
16.07.2025 00:00	1664.0	1664.0	1600.0	1650.0	301
17.07.2025 00:00	1644.0	1756.0	1626.0	1716.0	472
18.07.2025 00:00	1652.0	1714.0	1652.0	1690.0	57
21.07.2025 00:00	1654.0	1758.0	1634.0	1634.0	835
22.07.2025 00:00	1652.0	1654.0	1594.0	1600.0	667
23.07.2025 00:00	1600.0	1614.0	1570.0	1600.0	66
24.07.2025 00:00	1614.0	1754.0	1600.0	1624.0	2137
25.07.2025 00:00	1606.0	1754.0	1596.0	1612.0	1399
28.07.2025 00:00	1618.0	1662.0	1596.0	1612.0	194
29.07.2025 00:00	1596.0	1628.0	1580.0	1604.0	46
30.07.2025 00:00	1622.0	1652.0	1584.0	1628.0	80
31.07.2025 00:00	1590.0	1606.0	1562.0	1606.0	71
01.08.2025 00:00	1614.0	1614.0	1600.0	1614.0	4
04.08.2025 00:00	1586.0	1768.0	1584.0	1702.0	5204
05.08.2025 00:00	1698.0	1698.0	1600.0	1648.0	681
06.08.2025 00:00	1624.0	1648.0	1598.0	1622.0	461
07.08.2025 00:00	1618.0	1620.0	1602.0	1620.0	27
08.08.2025 00:00	1628.0	1758.0	1590.0	1718.0	2929
11.08.2025 00:00	1650.0	1706.0	1650.0	1688.0	325
