datetime	open	high	low	close	volume
16.07.2008 00:00	0.42998	0.42998	0.34998	0.35998	29059
17.07.2008 00:00	0.35998	0.37998	0.34998	0.36998	29100
18.07.2008 00:00	0.37998	0.37998	0.34998	0.35998	9094
21.07.2008 00:00	0.35998	0.35998	0.34998	0.34998	7473
22.07.2008 00:00	0.34998	0.34998	0.32998	0.32998	8684
23.07.2008 00:00	0.33998	0.33998	0.30998	0.30998	9359
24.07.2008 00:00	0.30998	0.30998	0.29998	0.29998	9637
25.07.2008 00:00	0.29998	0.29998	0.25998	0.28998	14225
28.07.2008 00:00	0.28998	0.29998	0.28	0.28	10005
29.07.2008 00:00	0.28	0.28998	0.26998	0.28	13920
30.07.2008 00:00	0.28998	0.30998	0.28	0.29998	32549
31.07.2008 00:00	0.29998	0.31998	0.28998	0.29998	23704
01.08.2008 00:00	0.29998	0.33998	0.29998	0.32998	38894
04.08.2008 00:00	0.32998	0.34998	0.30998	0.31998	27308
05.08.2008 00:00	0.31998	0.32998	0.29998	0.30998	14070
06.08.2008 00:00	0.30998	0.31998	0.29998	0.30998	11175
07.08.2008 00:00	0.30998	0.32998	0.30998	0.32998	27425
08.08.2008 00:00	0.32998	0.34998	0.31998	0.31998	29352
11.08.2008 00:00	0.31998	0.32998	0.29998	0.30998	38374
12.08.2008 00:00	0.30998	0.34998	0.29998	0.33998	40849
13.08.2008 00:00	0.34998	0.35998	0.32998	0.34998	84600
14.08.2008 00:00	0.34998	0.36998	0.34998	0.35998	71459
15.08.2008 00:00	0.35998	0.37998	0.35998	0.36998	71614
18.08.2008 00:00	0.37998	0.37998	0.36998	0.37998	12738
19.08.2008 00:00	0.36998	0.36998	0.33998	0.34998	35949
20.08.2008 00:00	0.34998	0.35998	0.33998	0.34998	12405
21.08.2008 00:00	0.34998	0.34998	0.32998	0.33998	13252
22.08.2008 00:00	0.33998	0.33998	0.32998	0.33998	5534
25.08.2008 00:00	0.32998	0.33998	0.29998	0.30998	11391
26.08.2008 00:00	0.29998	0.30998	0.28	0.29998	25131
27.08.2008 00:00	0.29998	0.30998	0.28998	0.29998	13714
28.08.2008 00:00	0.30998	0.31998	0.29998	0.30998	28908
29.08.2008 00:00	0.30998	0.32998	0.29998	0.32998	24859
01.09.2008 00:00	0.32998	0.32998	0.31998	0.32998	9665
